antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'religious-groups-in-schools_y', 'el-salvador-aid_y'})","frozenset({'physician-fee-freeze_y', 'crime_y'})",0.4528735632183908,0.38620689655172413,0.34022988505747126,0.751269035532995,1.9452501812907905,0.16532699167657552,2.467698803659395,0.8881444469679765
"frozenset({'religious-groups-in-schools_y', 'crime_y'})","frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})",0.49195402298850577,0.38620689655172413,0.34022988505747126,0.6915887850467289,1.790720961281709,0.1502338485929449,1.9901776384535004,0.8691451632628102
"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})","frozenset({'religious-groups-in-schools_y', 'crime_y'})",0.38620689655172413,0.49195402298850577,0.34022988505747126,0.8809523809523809,1.7907209612817088,0.1502338485929449,4.267586206896551,0.7194047980564834
"frozenset({'physician-fee-freeze_y', 'crime_y'})","frozenset({'religious-groups-in-schools_y', 'el-salvador-aid_y'})",0.38620689655172413,0.4528735632183908,0.34022988505747126,0.8809523809523809,1.9452501812907905,0.16532699167657552,4.595862068965516,0.7916793197692076
"frozenset({'el-salvador-aid_y', 'crime_y'})","frozenset({'religious-groups-in-schools_y', 'physician-fee-freeze_y'})",0.4459770114942529,0.367816091954023,0.34022988505747126,0.7628865979381443,2.07409793814433,0.17619236358832077,2.6661669165417288,0.9347314119098352
frozenset({'physician-fee-freeze_y'}),"frozenset({'religious-groups-in-schools_y', 'el-salvador-aid_y', 'crime_y'})",0.4068965517241379,0.41379310344827586,0.34022988505747126,0.8361581920903955,2.0207156308851224,0.17185889813713834,3.577883472057077,0.8516656191074795
frozenset({'el-salvador-aid_y'}),"frozenset({'religious-groups-in-schools_y', 'physician-fee-freeze_y', 'crime_y'})",0.48735632183908045,0.3471264367816092,0.34022988505747126,0.6981132075471698,2.0111208296888665,0.1710556216144801,2.1626436781609195,0.9807296085322988
"frozenset({'duty-free-exports_n', 'physician-fee-freeze_y', 'religious-groups-in-schools_y'})",frozenset({'el-salvador-aid_y'}),0.31724137931034485,0.48735632183908045,0.3103448275862069,0.9782608695652173,2.00728055783429,0.15573523583036067,23.581609195402198,0.7349794238683126
"frozenset({'duty-free-exports_n', 'religious-groups-in-schools_y', 'el-salvador-aid_y'})",frozenset({'physician-fee-freeze_y'}),0.3701149425287356,0.4068965517241379,0.3103448275862069,0.8385093167701864,2.060743236130119,0.1597463337296869,3.6726790450928393,0.8171938361719384
"frozenset({'duty-free-exports_n', 'physician-fee-freeze_y', 'el-salvador-aid_y'})",frozenset({'religious-groups-in-schools_y'}),0.3310344827586207,0.6252873563218391,0.3103448275862069,0.9375,1.4993106617647058,0.10335315101070155,5.995402298850575,0.49782359679266897
"frozenset({'religious-groups-in-schools_y', 'physician-fee-freeze_y', 'el-salvador-aid_y'})",frozenset({'duty-free-exports_n'}),0.3586206896551724,0.535632183908046,0.3103448275862069,0.8653846153846154,1.6156322218553978,0.11825604439159731,3.449589490968802,0.5941059338908803
"frozenset({'duty-free-exports_n', 'religious-groups-in-schools_y'})","frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})",0.4436781609195402,0.38620689655172413,0.3103448275862069,0.6994818652849741,1.811158401184308,0.13899326198969483,2.0424494649227114,0.8050505050505051
"frozenset({'duty-free-exports_n', 'physician-fee-freeze_y'})","frozenset({'religious-groups-in-schools_y', 'el-salvador-aid_y'})",0.3448275862068966,0.4528735632183908,0.3103448275862069,0.9,1.987309644670051,0.15418152992469283,5.471264367816094,0.7582846003898637
"frozenset({'duty-free-exports_n', 'el-salvador-aid_y'})","frozenset({'religious-groups-in-schools_y', 'physician-fee-freeze_y'})",0.3931034482758621,0.367816091954023,0.3103448275862069,0.7894736842105263,2.1463815789473686,0.1657550535077289,3.002873563218391,0.8800505050505051
"frozenset({'religious-groups-in-schools_y', 'physician-fee-freeze_y'})","frozenset({'duty-free-exports_n', 'el-salvador-aid_y'})",0.367816091954023,0.3931034482758621,0.3103448275862069,0.84375,2.1463815789473686,0.1657550535077289,3.884137931034483,0.8448484848484847
"frozenset({'religious-groups-in-schools_y', 'el-salvador-aid_y'})","frozenset({'duty-free-exports_n', 'physician-fee-freeze_y'})",0.4528735632183908,0.3448275862068966,0.3103448275862069,0.6852791878172589,1.987309644670051,0.15418152992469283,2.081757508342603,0.9080298786181139
"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})","frozenset({'duty-free-exports_n', 'religious-groups-in-schools_y'})",0.38620689655172413,0.4436781609195402,0.3103448275862069,0.8035714285714286,1.811158401184308,0.13899326198969483,2.8321839080459776,0.7296712442779859
frozenset({'physician-fee-freeze_y'}),"frozenset({'duty-free-exports_n', 'religious-groups-in-schools_y', 'el-salvador-aid_y'})",0.4068965517241379,0.3701149425287356,0.3103448275862069,0.7627118644067797,2.0607432361301194,0.1597463337296869,2.6545155993431866,0.8678725236864773
frozenset({'el-salvador-aid_y'}),"frozenset({'duty-free-exports_n', 'physician-fee-freeze_y', 'religious-groups-in-schools_y'})",0.48735632183908045,0.31724137931034485,0.3103448275862069,0.6367924528301887,2.0072805578342905,0.15573523583036067,1.8798029556650249,0.9788739412057795
"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n'})",frozenset({'el-salvador-aid_y'}),0.31264367816091954,0.48735632183908045,0.3103448275862069,0.9926470588235294,2.0367993895671477,0.1579759545514599,69.71954022988531,0.7405673231760189
"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'el-salvador-aid_y'})",frozenset({'aid-to-nicaraguan-contras_n'}),0.35172413793103446,0.4091954022988506,0.3103448275862069,0.8823529411764707,2.1563119629874423,0.16642092746730083,5.021839080459773,0.8271867612293144
"frozenset({'mx-missile_n', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})",frozenset({'physician-fee-freeze_y'}),0.3632183908045977,0.4068965517241379,0.3103448275862069,0.8544303797468354,2.099871272259172,0.16255251684502578,4.074362818590705,0.8225431207380667
"frozenset({'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})",frozenset({'mx-missile_n'}),0.3264367816091954,0.4735632183908046,0.3103448275862069,0.9507042253521126,2.007555038971694,0.1557563746862201,10.679146141215096,0.7451143976741247
"frozenset({'mx-missile_n', 'physician-fee-freeze_y'})","frozenset({'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})",0.35402298850574715,0.3954022988505747,0.3103448275862069,0.8766233766233766,2.2170416792509817,0.1703633240850839,4.900423472474289,0.849795703176486
"frozenset({'mx-missile_n', 'aid-to-nicaraguan-contras_n'})","frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})",0.3724137931034483,0.38620689655172413,0.3103448275862069,0.8333333333333333,2.157738095238095,0.16651605231866826,3.6827586206896537,0.8549450549450551
"frozenset({'mx-missile_n', 'el-salvador-aid_y'})","frozenset({'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n'})",0.42298850574712643,0.32873563218390806,0.3103448275862069,0.7336956521739131,2.231871389480085,0.17129343374289868,2.520666197513488,0.9565589493876346
"frozenset({'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n'})","frozenset({'mx-missile_n', 'el-salvador-aid_y'})",0.32873563218390806,0.42298850574712643,0.3103448275862069,0.9440559440559441,2.231871389480085,0.17129343374289868,10.314080459770116,0.8222475900558094
"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})","frozenset({'mx-missile_n', 'aid-to-nicaraguan-contras_n'})",0.38620689655172413,0.3724137931034483,0.3103448275862069,0.8035714285714286,2.1577380952380953,0.16651605231866826,3.194984326018809,0.8741573033707865
"frozenset({'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})","frozenset({'mx-missile_n', 'physician-fee-freeze_y'})",0.3954022988505747,0.35402298850574715,0.3103448275862069,0.7848837209302326,2.2170416792509817,0.1703633240850839,3.0029201615408523,0.9079566258273484
frozenset({'mx-missile_n'}),"frozenset({'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})",0.4735632183908046,0.3264367816091954,0.3103448275862069,0.6553398058252428,2.0075550389716943,0.1557563746862201,1.9542820139226162,0.9533559760633996
frozenset({'physician-fee-freeze_y'}),"frozenset({'mx-missile_n', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})",0.4068965517241379,0.3632183908045977,0.3103448275862069,0.7627118644067797,2.099871272259172,0.16255251684502578,2.6835796387520534,0.8831180017226529
frozenset({'aid-to-nicaraguan-contras_n'}),"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'el-salvador-aid_y'})",0.4091954022988506,0.35172413793103446,0.3103448275862069,0.7584269662921348,2.1563119629874423,0.16642092746730083,2.6835605453087403,0.9076523994811934
frozenset({'el-salvador-aid_y'}),"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n'})",0.48735632183908045,0.31264367816091954,0.3103448275862069,0.6367924528301887,2.0367993895671477,0.1579759545514599,1.8924615614270788,0.9929579804019264
"frozenset({'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})",frozenset({'crime_y'}),0.3264367816091954,0.5701149425287356,0.31494252873563217,0.964788732394366,1.692270558836892,0.1288360417492403,12.208735632183847,0.6073341471313619
"frozenset({'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n', 'crime_y'})",frozenset({'el-salvador-aid_y'}),0.31724137931034485,0.48735632183908045,0.31494252873563217,0.9927536231884057,2.0370180475799833,0.16033293697978593,70.7448275862055,0.7456314974563147
"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y', 'crime_y'})",frozenset({'aid-to-nicaraguan-contras_n'}),0.367816091954023,0.4091954022988506,0.31494252873563217,0.85625,2.09252106741573,0.1644338750165147,4.109945027486255,0.8258792302587923
"frozenset({'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y', 'crime_y'})",frozenset({'physician-fee-freeze_y'}),0.37701149425287356,0.4068965517241379,0.31494252873563217,0.8353658536585366,2.053017775940471,0.16153785176377328,3.602554278416347,0.8233091819969294
"frozenset({'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n'})","frozenset({'el-salvador-aid_y', 'crime_y'})",0.32873563218390806,0.4459770114942529,0.31494252873563217,0.9580419580419579,2.1481868646817097,0.16833399392257892,13.20421455938693,0.7962453754624538
"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})","frozenset({'aid-to-nicaraguan-contras_n', 'crime_y'})",0.38620689655172413,0.3816091954022989,0.31494252873563217,0.8154761904761905,2.1369406196213423,0.16756242568370985,3.351279199110122,0.8668088247355039
"frozenset({'physician-fee-freeze_y', 'crime_y'})","frozenset({'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})",0.38620689655172413,0.3954022988505747,0.31494252873563217,0.8154761904761905,2.0623961794019934,0.16223543400713436,3.276529477196885,0.8392520298531945
"frozenset({'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})","frozenset({'physician-fee-freeze_y', 'crime_y'})",0.3954022988505747,0.38620689655172413,0.31494252873563217,0.7965116279069767,2.0623961794019934,0.16223543400713436,3.0163546798029555,0.8520163192806196
"frozenset({'aid-to-nicaraguan-contras_n', 'crime_y'})","frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})",0.3816091954022989,0.38620689655172413,0.31494252873563217,0.825301204819277,2.1369406196213423,0.16756242568370985,3.513436385255647,0.8603641494586601
"frozenset({'el-salvador-aid_y', 'crime_y'})","frozenset({'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n'})",0.4459770114942529,0.32873563218390806,0.31494252873563217,0.7061855670103092,2.1481868646817097,0.16833399392257892,2.2846541641459965,0.964745434170276
frozenset({'physician-fee-freeze_y'}),"frozenset({'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y', 'crime_y'})",0.4068965517241379,0.37701149425287356,0.31494252873563217,0.7740112994350282,2.053017775940471,0.16153785176377328,2.7567241379310343,0.8647937531828211
frozenset({'aid-to-nicaraguan-contras_n'}),"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y', 'crime_y'})",0.4091954022988506,0.367816091954023,0.31494252873563217,0.7696629213483145,2.09252106741573,0.1644338750165147,2.7446033081020453,0.8837229117555171
frozenset({'el-salvador-aid_y'}),"frozenset({'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n', 'crime_y'})",0.48735632183908045,0.31724137931034485,0.31494252873563217,0.6462264150943396,2.0370180475799837,0.16033293697978593,1.929931034482759,0.9930607836077375
"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'el-salvador-aid_y'})",frozenset({'crime_y'}),0.35172413793103446,0.5701149425287356,0.3333333333333333,0.9477124183006536,1.6623181530676787,0.13281014665081253,8.221551724137926,0.6146001467351432
"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'crime_y'})",frozenset({'el-salvador-aid_y'}),0.335632183908046,0.48735632183908045,0.3333333333333333,0.9931506849315067,2.0378327733264405,0.1697608666930902,74.84597701149275,0.7665672354134352
"frozenset({'mx-missile_n', 'el-salvador-aid_y', 'crime_y'})",frozenset({'physician-fee-freeze_y'}),0.38620689655172413,0.4068965517241379,0.3333333333333333,0.863095238095238,2.121166263115416,0.17618707887435592,4.3322338830584695,0.861139093374661
"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y', 'crime_y'})",frozenset({'mx-missile_n'}),0.367816091954023,0.4735632183908046,0.3333333333333333,0.90625,1.9136832524271843,0.15914916105165805,5.615325670498084,0.7552351097178682
"frozenset({'mx-missile_n', 'physician-fee-freeze_y'})","frozenset({'el-salvador-aid_y', 'crime_y'})",0.35402298850574715,0.4459770114942529,0.3333333333333333,0.9415584415584415,2.1112264024635157,0.17544721891927595,9.47994891443166,0.8147993618848937
"frozenset({'mx-missile_n', 'el-salvador-aid_y'})","frozenset({'physician-fee-freeze_y', 'crime_y'})",0.42298850574712643,0.38620689655172413,0.3333333333333333,0.7880434782608695,2.0404697204968945,0.1699722552516845,2.895844385499557,0.8837202912487979
"frozenset({'mx-missile_n', 'crime_y'})","frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})",0.4045977011494253,0.38620689655172413,0.3333333333333333,0.8238636363636364,2.133218344155844,0.17707491082045182,3.4847608453837595,0.892211423245906
"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})","frozenset({'mx-missile_n', 'crime_y'})",0.38620689655172413,0.4045977011494253,0.3333333333333333,0.863095238095238,2.133218344155844,0.17707491082045182,4.34902548725637,0.8654784967067027
"frozenset({'physician-fee-freeze_y', 'crime_y'})","frozenset({'mx-missile_n', 'el-salvador-aid_y'})",0.38620689655172413,0.42298850574712643,0.3333333333333333,0.863095238095238,2.0404697204968945,0.1699722552516845,4.214692653673161,0.8307632700503681
"frozenset({'el-salvador-aid_y', 'crime_y'})","frozenset({'mx-missile_n', 'physician-fee-freeze_y'})",0.4459770114942529,0.35402298850574715,0.3333333333333333,0.747422680412371,2.1112264024635152,0.17544721891927595,2.5575416373445923,0.9500357704964945
frozenset({'mx-missile_n'}),"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y', 'crime_y'})",0.4735632183908046,0.367816091954023,0.3333333333333333,0.703883495145631,1.9136832524271843,0.15914916105165805,2.1349161484831347,0.9069417256437282
frozenset({'physician-fee-freeze_y'}),"frozenset({'mx-missile_n', 'el-salvador-aid_y', 'crime_y'})",0.4068965517241379,0.38620689655172413,0.3333333333333333,0.8192090395480226,2.121166263115416,0.17618707887435592,3.395043103448276,0.891178829190056
frozenset({'el-salvador-aid_y'}),"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'crime_y'})",0.48735632183908045,0.335632183908046,0.3333333333333333,0.6839622641509434,2.037832773326441,0.1697608666930902,2.1021787613655856,0.9934436369259314
"frozenset({'mx-missile_n', 'duty-free-exports_n', 'physician-fee-freeze_y'})",frozenset({'el-salvador-aid_y'}),0.3057471264367816,0.48735632183908045,0.30344827586206896,0.9924812030075189,2.036459072208824,0.1544404809089708,68.18160919540281,0.7330925145494682
"frozenset({'mx-missile_n', 'duty-free-exports_n', 'el-salvador-aid_y'})",frozenset({'physician-fee-freeze_y'}),0.3471264367816092,0.4068965517241379,0.30344827586206896,0.8741721854304635,2.148389269278258,0.1622037257233452,4.713611615245006,0.8187419974391804
"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'el-salvador-aid_y'})",frozenset({'duty-free-exports_n'}),0.35172413793103446,0.535632183908046,0.30344827586206896,0.8627450980392157,1.6107043675839434,0.11505350772889417,3.3832512315270944,0.5848646034816247
"frozenset({'duty-free-exports_n', 'physician-fee-freeze_y', 'el-salvador-aid_y'})",frozenset({'mx-missile_n'}),0.3310344827586207,0.4735632183908046,0.30344827586206896,0.9166666666666666,1.9356796116504853,0.14668252080856123,6.3172413793103415,0.7225866916588566
"frozenset({'mx-missile_n', 'duty-free-exports_n'})","frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y'})",0.3724137931034483,0.38620689655172413,0.30344827586206896,0.8148148148148148,2.1097883597883595,0.1596195005945303,3.314482758620689,0.8381618381618383
